Time(s),AL01-EQ2-psaNorthSouth(g),AL01-EQ2-psaEastWest(g),BL45-EQ8-psaNorthSouth(g),BL45-EQ8-psaEastWest(g),CI05-EQ15-psaNorthSouth(g),CI05-EQ15-psaEastWest(g),CJ03-EQ16-psaNorthSouth(g),CJ03-EQ16-psaEastWest(g),CJ04-EQ17-psaNorthSouth(g),CJ04-EQ17-psaEastWest(g),CO56-EQ19-psaNorthSouth(g),CO56-EQ19-psaEastWest(g),GA62-EQ29-psaNorthSouth(g),GA62-EQ29-psaEastWest(g),GC38-EQ30-psaNorthSouth(g),GC38-EQ30-psaEastWest(g),LI58-EQ37-psaNorthSouth(g),LI58-EQ37-psaEastWest(g),PE10-EQ47-psaNorthSouth(g),PE10-EQ47-psaEastWest(g),RM48-EQ49-psaNorthSouth(g),RM48-EQ49-psaEastWest(g),SP51-EQ51-psaNorthSouth(g),SP51-EQ51-psaEastWest(g),TL08-EQ53-psaNorthSouth(g),TL08-EQ53-psaEastWest(g),TL55-EQ54-psaNorthSouth(g),TL55-EQ54-psaEastWest(g),VG09-EQ58-psaNorthSouth(g),VG09-EQ58-psaEastWest(g)
4.470,0.02151693,0.033358461,0.027219897,0.043989517,0.022528242,0.03572566,0.026530067,0.036250752,0.026343664,0.036087011,0.022155149,0.042424055,0.023835165,0.035740505,0.031194072,0.029504013,0.022816019,0.038956235,0.025397115,0.038653813,0.023458228,0.038804369,0.021975498,0.038956362,0.021517022,0.0359052,0.0175081,0.024232836,0.024054876,0.040967238
4.480,0.021400529,0.033246321,0.027098798,0.043761195,0.022394577,0.035484122,0.026461753,0.035961079,0.02627713,0.035806061,0.022073344,0.042163703,0.023766103,0.035636095,0.031075522,0.029324307,0.022713174,0.038661699,0.025313263,0.03834343,0.023352581,0.038612467,0.021938837,0.038479188,0.021329582,0.035796317,0.017517104,0.024109921,0.02392613,0.040919342
4.490,0.021285665,0.033132798,0.026979125,0.043530205,0.022257964,0.03523456,0.026392645,0.035648526,0.026209864,0.035504148,0.021992551,0.041894205,0.023697333,0.035521899,0.030954654,0.029145439,0.022611597,0.038364378,0.02522973,0.038030401,0.023246919,0.038417955,0.021902109,0.03799812,0.021132372,0.035678109,0.017512408,0.023985636,0.023798901,0.040863104
4.500,0.021172272,0.033015802,0.026860842,0.043300252,0.022119212,0.034977287,0.026322724,0.035318432,0.026143826,0.035181044,0.02191273,0.04162004,0.023628285,0.035397506,0.030831485,0.028967439,0.022511969,0.038059602,0.025146446,0.037712375,0.023141814,0.038220918,0.021865186,0.037513609,0.020925817,0.035550761,0.017494246,0.023861189,0.023673095,0.040800753
4.510,0.02106028,0.032895424,0.026743908,0.043068607,0.022162952,0.034716892,0.026251963,0.034971813,0.026077086,0.034844463,0.021833843,0.041339462,0.023558996,0.035263162,0.030706037,0.028790333,0.022413507,0.037747711,0.025063342,0.037389719,0.023038232,0.038021443,0.021827943,0.037031245,0.020710354,0.035415732,0.017466387,0.023734503,0.023548405,0.040729022
4.520,0.020949617,0.03277176,0.026628281,0.042834528,0.022210357,0.034450548,0.026180336,0.034605877,0.026009514,0.034490213,0.021755847,0.041050589,0.023489496,0.035122849,0.030578334,0.028614146,0.022316148,0.037429594,0.024980348,0.037062796,0.022934676,0.037822419,0.021790259,0.036546021,0.020489812,0.035275566,0.017425147,0.023607149,0.023424854,0.040648031
4.530,0.020840214,0.032647514,0.026513913,0.042601556,0.022257597,0.034177301,0.026107811,0.034224947,0.025941074,0.034118288,0.021678699,0.040753752,0.023419806,0.034974761,0.030448402,0.028438899,0.022219836,0.037109959,0.024897393,0.03673196,0.022831157,0.037622208,0.02175308,0.036058328,0.020261192,0.035126786,0.017370703,0.023479121,0.023302459,0.04055791
4.540,0.020732274,0.032521255,0.026400754,0.042367165,0.02230463,0.033897464,0.026034354,0.033831431,0.025871727,0.033734385,0.021602354,0.0404524,0.023349938,0.034817415,0.030318411,0.028264611,0.022124513,0.036784087,0.02481441,0.036398598,0.022727676,0.037419766,0.021715408,0.035568548,0.020024874,0.034969602,0.017305008,0.023349004,0.023181234,0.040458917
4.550,0.020625587,0.032391961,0.026288751,0.042130596,0.022351412,0.033611768,0.02595993,0.033422226,0.025801433,0.033337674,0.021526763,0.04014648,0.023279899,0.034651081,0.030186694,0.028091298,0.02203012,0.036452318,0.024731493,0.036065143,0.022625443,0.037215188,0.021676981,0.035080468,0.019781311,0.034804585,0.017228712,0.023218859,0.023061189,0.040355557
4.560,0.02051995,0.032259741,0.026177849,0.041895056,0.022397892,0.03332473,0.025885552,0.032998858,0.02573015,0.032926835,0.021451879,0.039833468,0.023209687,0.034478168,0.03005281,0.027918972,0.021936597,0.036114991,0.024649269,0.035728652,0.022523946,0.037009426,0.021637695,0.034592056,0.019530955,0.03463596,0.017139878,0.023087611,0.022942328,0.040243488
4.570,0.020415294,0.032124704,0.02606799,0.041658554,0.022444018,0.033031903,0.025811112,0.032568535,0.025657836,0.032503769,0.021377649,0.039513705,0.023140651,0.034299843,0.02991679,0.027747645,0.021844561,0.035776447,0.024566822,0.035389444,0.02242243,0.036804569,0.021597456,0.034102447,0.019275118,0.034459515,0.017038793,0.022954435,0.022824651,0.040122879
4.580,0.020311553,0.031988789,0.025959276,0.041420146,0.022489734,0.032733596,0.025735586,0.032126114,0.025585445,0.032074426,0.021304022,0.039187908,0.023071767,0.034113272,0.029778668,0.027577324,0.021753364,0.035433907,0.024484089,0.035047828,0.022320877,0.036597805,0.021556172,0.033645794,0.019015346,0.03427548,0.016929084,0.022821831,0.022708155,0.039993909
4.590,0.020208662,0.031851924,0.025852189,0.041182542,0.022534979,0.032430118,0.025658938,0.031672879,0.025512993,0.031634434,0.021230943,0.038861088,0.023002656,0.033918743,0.029638475,0.027408014,0.021662856,0.035086671,0.02440101,0.034704101,0.022219468,0.036389237,0.021513758,0.033422298,0.018750014,0.034084087,0.016808175,0.022687753,0.022592832,0.039856835
4.600,0.020106561,0.031712511,0.025745961,0.040944598,0.022579689,0.032121778,0.025581134,0.031211165,0.025439367,0.031185029,0.021158357,0.038528395,0.022933296,0.033716722,0.029496248,0.027239719,0.021572975,0.034735072,0.024317529,0.034358548,0.022119634,0.036178966,0.021470134,0.033199853,0.018479581,0.03388946,0.016675953,0.022552065,0.022478668,0.039716182
4.610,0.020005189,0.031570657,0.025640531,0.040705021,0.022623795,0.03181295,0.025502145,0.030745281,0.025364525,0.030727565,0.021086207,0.038190171,0.022863662,0.033512031,0.029352022,0.02707244,0.021483663,0.034380333,0.024233593,0.034012737,0.022019654,0.035969521,0.021425227,0.032977268,0.018204501,0.03368849,0.016533737,0.022417228,0.022365649,0.03956769
4.620,0.019904493,0.031426468,0.025535837,0.040465808,0.022667227,0.031500204,0.02542194,0.030272002,0.025288429,0.0302678,0.021014436,0.037846754,0.022793728,0.033300155,0.029205833,0.026906923,0.021394859,0.034025445,0.024149152,0.033667752,0.021919496,0.03575959,0.021378966,0.032753491,0.017925233,0.033480797,0.016383553,0.022280731,0.022253752,0.039411564
4.630,0.019804419,0.031280048,0.025431816,0.040227088,0.022709909,0.031183376,0.025340493,0.02979253,0.025211037,0.02980189,0.020942986,0.037499366,0.022723461,0.033081389,0.029059726,0.026742683,0.021306507,0.033667023,0.024064161,0.033321599,0.021819124,0.035548187,0.021362264,0.032528628,0.017642231,0.033266624,0.016223157,0.022143261,0.022142956,0.039248009
4.640,0.01970492,0.031134212,0.025328409,0.039986999,0.022751762,0.030862766,0.025257778,0.029308044,0.025132315,0.029330979,0.020871895,0.037151427,0.022652829,0.032856027,0.028912154,0.02657943,0.021218873,0.033305382,0.023978578,0.032974517,0.021719705,0.035335412,0.021404721,0.032302779,0.017356282,0.03304871,0.016052983,0.022006251,0.022033232,0.039077868
4.650,0.01960595,0.03098685,0.025225556,0.039746542,0.022792706,0.030538672,0.025174643,0.028821817,0.025052227,0.028856184,0.020801806,0.036799148,0.022581797,0.032626747,0.028762707,0.02641716,0.021132058,0.032940832,0.023892366,0.032626735,0.021620602,0.035122028,0.02144653,0.03218637,0.017069102,0.032826493,0.015875092,0.021867757,0.021925128,0.038904391
4.660,0.019507467,0.030837494,0.025123196,0.039507675,0.022832658,0.030211531,0.02509132,0.028514412,0.024970742,0.028378589,0.020731864,0.036442853,0.022511421,0.032393557,0.028611429,0.026255869,0.021045527,0.03257435,0.023805794,0.032278467,0.021521152,0.034910058,0.021487545,0.03218385,0.016978731,0.032598445,0.015689865,0.021728855,0.02181805,0.038724068
4.670,0.019409433,0.030686236,0.025021275,0.039267687,0.022871532,0.029885239,0.025006658,0.028297942,0.024889821,0.027902422,0.020662013,0.036082861,0.022441112,0.032154546,0.028458367,0.026095552,0.020959227,0.03220878,0.023719317,0.03192992,0.021421318,0.03469693,0.021527622,0.032175935,0.016899937,0.032364813,0.01549614,0.021590096,0.021711944,0.038537119
4.680,0.019311812,0.030533169,0.024919735,0.039026679,0.022909241,0.029556199,0.024920642,0.028081175,0.02480748,0.027425522,0.020592199,0.035719486,0.02237028,0.031910001,0.028303572,0.025936204,0.020873109,0.031841055,0.023632121,0.031581286,0.021321617,0.034482737,0.021566621,0.032160632,0.016821907,0.032126632,0.015294408,0.021450029,0.021606772,0.038343766
4.690,0.019214572,0.03037838,0.024818524,0.038787884,0.022945699,0.029224689,0.024833261,0.027864178,0.024723648,0.026971189,0.020522366,0.035356112,0.022298886,0.031660211,0.028147096,0.025777819,0.020787124,0.031471459,0.023544183,0.031234143,0.021222678,0.034267567,0.021605111,0.032138109,0.016744593,0.031886487,0.01512877,0.021310021,0.021502499,0.03814554
4.700,0.019117682,0.030223507,0.024717592,0.038548538,0.022980816,0.028890983,0.024744507,0.027647018,0.024638302,0.02675873,0.020452465,0.034991047,0.022226895,0.03140877,0.027988996,0.025620393,0.020701228,0.03110027,0.023455487,0.030888494,0.021123231,0.034053819,0.021642986,0.032111107,0.016667952,0.031641404,0.015054529,0.021169933,0.021399088,0.0379441
4.710,0.019021115,0.030068502,0.024616889,0.038308383,0.023014504,0.028555348,0.024654374,0.02742994,0.024551426,0.026548613,0.020382444,0.034623352,0.02215427,0.031153385,0.027829331,0.02546392,0.020615376,0.03074072,0.023366021,0.030543171,0.021023242,0.033839968,0.021679409,0.032079114,0.016591936,0.031391629,0.014980482,0.021028707,0.021296499,0.037736854
4.720,0.018924844,0.029911968,0.024516701,0.038069091,0.023046675,0.028218044,0.024562858,0.027214999,0.024463004,0.026338545,0.020312258,0.034253312,0.022080976,0.030893479,0.027669783,0.025308394,0.020529985,0.030504804,0.023275775,0.030198334,0.020922873,0.033625325,0.021714252,0.032040347,0.016516501,0.031137407,0.014907001,0.020887879,0.021194695,0.037524026
4.730,0.018828844,0.029753985,0.024417232,0.037830853,0.023077242,0.027879872,0.024469958,0.027000022,0.024373025,0.026128584,0.020241862,0.033881203,0.022006979,0.030629321,0.027509384,0.025153811,0.020444944,0.030250156,0.023184745,0.029854132,0.020823452,0.033409971,0.021747389,0.031994967,0.016441602,0.03088132,0.014833286,0.020746865,0.021093636,0.037305839
4.740,0.018733091,0.029594631,0.024317859,0.037591988,0.023106526,0.027543139,0.024376744,0.026785071,0.024281481,0.025918789,0.020171216,0.033507289,0.021932245,0.030361173,0.027347576,0.025000166,0.020359833,0.029983626,0.02309293,0.029510707,0.020723389,0.033194757,0.021778698,0.031945474,0.016367197,0.030622462,0.014759312,0.020604877,0.020993285,0.037084194
4.750,0.018637563,0.029433981,0.024218544,0.037352575,0.023134819,0.027205346,0.024282998,0.026570209,0.024189487,0.025709215,0.020100283,0.033133573,0.021857751,0.030092205,0.02718443,0.024847454,0.02027462,0.029700725,0.023000331,0.029168197,0.020622661,0.032981056,0.021808063,0.031891694,0.016293244,0.030359783,0.014685678,0.020463452,0.020893604,0.03685972
4.760,0.018542236,0.02927211,0.024119251,0.037115759,0.023161284,0.026866723,0.024187859,0.026355494,0.024096768,0.025499915,0.020029028,0.032760328,0.021783037,0.029820472,0.027020018,0.024857447,0.020189277,0.029402246,0.022907121,0.028826731,0.020521379,0.032766806,0.021835726,0.03183173,0.016219703,0.030093519,0.014612224,0.020321895,0.020794556,0.036630467
4.770,0.018447089,0.029110259,0.024019947,0.036878553,0.02318584,0.026527489,0.024091333,0.026140989,0.024002457,0.025290939,0.019957421,0.032385894,0.021707484,0.029545395,0.026854416,0.024941643,0.020103775,0.029091435,0.022814058,0.02848643,0.020420964,0.032552079,0.021862561,0.03176574,0.016146534,0.029823904,0.014538432,0.020179518,0.020696105,0.036396654
4.780,0.0183521,0.02894885,0.023920601,0.03664095,0.023208408,0.026187855,0.023993432,0.025927084,0.023906558,0.025083626,0.019885436,0.032010503,0.021631067,0.029267213,0.026687697,0.02501661,0.020018093,0.028770496,0.022720228,0.028147415,0.020319816,0.032336946,0.021887156,0.031695591,0.016073701,0.029553928,0.014464282,0.020037659,0.020598217,0.036158494
4.790,0.018257246,0.028786381,0.023821184,0.036404161,0.023228911,0.025848026,0.023894165,0.02571523,0.023809078,0.024877408,0.019813208,0.03163438,0.021553762,0.028986162,0.026519939,0.025082406,0.019932209,0.028437162,0.022625646,0.027811629,0.020217924,0.032123129,0.021909411,0.031622204,0.016001169,0.029281452,0.014390814,0.019895913,0.020500939,0.035917589
4.800,0.018162507,0.028622921,0.02372167,0.036168928,0.023247274,0.025508195,0.023793548,0.025503711,0.023710026,0.024671603,0.019741335,0.03125774,0.021475546,0.028703683,0.026351219,0.025139634,0.019846357,0.028092568,0.022530328,0.027477273,0.020115559,0.031910009,0.021929236,0.031543198,0.015929007,0.029006214,0.014316976,0.01975349,0.020404647,0.035674832
4.810,0.018067861,0.028458539,0.023622036,0.035933435,0.023263428,0.025168549,0.023691597,0.025292587,0.023609416,0.024466255,0.01966902,0.030880792,0.021396402,0.028420779,0.026182005,0.02519083,0.019760864,0.027739631,0.022434293,0.027144437,0.02001381,0.031696624,0.021946543,0.031458722,0.015857466,0.028728437,0.014242716,0.019611275,0.020308821,0.035428275
4.820,0.017973287,0.028293301,0.023522259,0.035697745,0.023277305,0.02483077,0.023588329,0.025081919,0.023507266,0.024261405,0.019596249,0.030504008,0.021316311,0.028135567,0.026013539,0.025233088,0.019675118,0.027380294,0.022337564,0.026813222,0.019911281,0.031483037,0.021961253,0.031369636,0.015786132,0.028448341,0.014168473,0.019469667,0.020213432,0.03517812
4.830,0.017878764,0.028127274,0.02342232,0.035463733,0.02328884,0.024494301,0.023485331,0.024871763,0.023403999,0.024057095,0.019547766,0.030129833,0.021235261,0.027848256,0.025844297,0.025266499,0.019589107,0.027107498,0.022240164,0.026483728,0.019807971,0.031269314,0.021974843,0.0312787,0.015714977,0.028168077,0.014094397,0.019327514,0.020118455,0.034924572
4.840,0.017784274,0.027960523,0.023322203,0.035230617,0.023297973,0.02415842,0.023381294,0.024662177,0.023300704,0.023853361,0.019520934,0.029755813,0.021154536,0.027559054,0.025674353,0.025291157,0.019502823,0.026884838,0.022142119,0.026156048,0.019704409,0.031057232,0.02198602,0.031182676,0.015643977,0.02788675,0.014019849,0.019184976,0.020023868,0.034668035
4.850,0.017689797,0.027794025,0.023222695,0.034997427,0.023304647,0.023823282,0.023275981,0.024453216,0.023195912,0.023650241,0.019492244,0.029382129,0.021073056,0.027268162,0.025503777,0.025307168,0.019416258,0.026662922,0.022043457,0.025830275,0.019601151,0.030845833,0.021994413,0.03108171,0.015573111,0.027603642,0.013944817,0.019043801,0.019929649,0.034411439
4.860,0.01761994,0.027628386,0.023123082,0.034764223,0.023308808,0.023605082,0.023169418,0.024246347,0.023089652,0.023449001,0.019461637,0.029008959,0.020990571,0.026976974,0.02533264,0.025315194,0.019329409,0.026441787,0.021944437,0.025506498,0.019497103,0.030634422,0.021999966,0.030975944,0.015502357,0.027318957,0.013870201,0.018902204,0.019835779,0.034151954
4.870,0.017553562,0.027462158,0.023023241,0.034532887,0.023310409,0.023393877,0.023061631,0.024040515,0.022981957,0.023248874,0.019429119,0.028636472,0.020907079,0.026686002,0.025161006,0.025317831,0.019242273,0.026221954,0.021845633,0.025184801,0.019392275,0.030423058,0.022002632,0.030868754,0.0154317,0.027032895,0.013795227,0.018760235,0.019742242,0.03388977
4.880,0.017485928,0.027295399,0.022923163,0.034302441,0.023309527,0.023183766,0.022952647,0.023835408,0.022872862,0.023049413,0.019394772,0.028264834,0.020822577,0.026393818,0.024988939,0.025312153,0.019154849,0.026004262,0.021746286,0.024865269,0.019287518,0.0302118,0.022002368,0.030757609,0.015361122,0.02674565,0.01371974,0.018618882,0.019649023,0.033625075
4.890,0.017417032,0.027128166,0.022822838,0.034072094,0.023307464,0.022974766,0.022842495,0.02363107,0.022762406,0.022850646,0.019360191,0.027894204,0.020737066,0.026100607,0.0248165,0.025298286,0.019067638,0.025787405,0.021646427,0.024547981,0.019182713,0.030001706,0.022001078,0.030642016,0.015296182,0.026459663,0.013644019,0.018478099,0.019556109,0.033358056
4.900,0.017348333,0.026960514,0.022722262,0.033841903,0.023302731,0.022766893,0.022731206,0.023427542,0.022650627,0.022652601,0.019323716,0.027524737,0.02065055,0.025806551,0.024643744,0.025276359,0.018980464,0.025571415,0.02154609,0.024233015,0.019077141,0.029793043,0.021996837,0.030522111,0.015240035,0.026172924,0.013568525,0.018337054,0.01946349,0.033089743
4.910,0.017278522,0.026792497,0.022621428,0.033613044,0.023295297,0.022560161,0.022619424,0.02322486,0.022537572,0.022455303,0.019285362,0.027156584,0.020563036,0.025511826,0.024470725,0.025246507,0.018892999,0.02535632,0.021445309,0.023920447,0.018970819,0.029584595,0.021989585,0.030399533,0.015183889,0.025885466,0.013492503,0.018195793,0.019371155,0.032821366
4.920,0.017207436,0.026624166,0.022520335,0.033385779,0.023285132,0.022354581,0.022507637,0.023023056,0.022424716,0.022258776,0.019282935,0.026791118,0.020474963,0.025216606,0.024298825,0.025209533,0.018805248,0.025142151,0.021344116,0.023610454,0.018864983,0.029376414,0.021979307,0.030275036,0.015127347,0.025597464,0.013415953,0.018055713,0.019279364,0.032551119
4.930,0.017157234,0.026455569,0.022418982,0.033158772,0.023272213,0.022150161,0.022394782,0.02282216,0.022310956,0.022063041,0.019294878,0.026427874,0.020386928,0.024922697,0.02412705,0.025167775,0.018717218,0.024928933,0.021242547,0.023303748,0.018758702,0.029168548,0.02196599,0.030146558,0.015070017,0.02530909,0.013339572,0.017915816,0.019188116,0.032279176
4.940,0.017136207,0.026287017,0.022317369,0.032932073,0.023256521,0.021946912,0.022280894,0.022623603,0.022196032,0.021868409,0.019302814,0.026066268,0.020297909,0.024629144,0.023955115,0.025118486,0.018668337,0.024720122,0.021140637,0.022999583,0.018651702,0.028961046,0.021950606,0.030014228,0.015011904,0.025020508,0.013262978,0.017775799,0.019097128,0.032005708
4.950,0.017112021,0.026120074,0.0222155,0.032705731,0.023238043,0.021745346,0.022166007,0.022426041,0.022079997,0.021675728,0.019304943,0.025706433,0.020207922,0.024335501,0.023783062,0.025061816,0.018628068,0.02467943,0.021038419,0.022881084,0.018544202,0.028755609,0.02193324,0.029878171,0.014953013,0.024732489,0.013185861,0.017635706,0.019006393,0.031730883
4.960,0.017084694,0.025952951,0.022113378,0.032481826,0.023216768,0.021564285,0.022050154,0.022229406,0.021962904,0.021483855,0.019301207,0.025441256,0.020116983,0.024041927,0.023610931,0.024997915,0.018607921,0.024634969,0.020935942,0.022846575,0.018437279,0.028550961,0.021912837,0.029741594,0.014893936,0.024445846,0.013108354,0.017496989,0.018915909,0.031454863
4.970,0.017054799,0.025785689,0.02201167,0.032258589,0.023192691,0.021561488,0.02193337,0.022033711,0.021844806,0.021292809,0.019291557,0.025439354,0.020025114,0.023748577,0.023438756,0.024926941,0.018679858,0.024589263,0.02083411,0.022808728,0.018329677,0.028346758,0.021889407,0.029601862,0.014834636,0.024344024,0.013031194,0.01735841,0.018825672,0.031179904
4.980,0.017023277,0.025618325,0.021909916,0.03203579,0.023165814,0.021554515,0.021815692,0.021838968,0.021725758,0.021102605,0.019275957,0.025433077,0.019932336,0.023455602,0.023266573,0.024849532,0.018748843,0.024539979,0.020732058,0.022768039,0.01822142,0.028143038,0.021862966,0.029458713,0.014774569,0.0243593,0.01295353,0.017219839,0.018735678,0.030904255
